Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Total Conexiones,Porcentaje Fibra Óptica
SANTA FE,General López,Villa Cañás,82042300,666.0,,,839.0,4.0,,,171.0,"2,88",1680.0,49.94047619047619
SANTA FE,General López,Wheelwright,82042310,,,,1.0,,1.0,,299.0,"1,44",301.0,0.33222591362126247
SANTA FE,General López,Labordeboy,82042150,215.0,,,,,,,,215,215.0,
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,3.0,15.0,,,750.0,,,,"5,6",768.0,
SANTA FE,General Obligado,Berna,82049030,,,,,10.0,,,48.0,58,58.0,
SANTA FE,General Obligado,El Araza,82049040,,,,,,,,126.0,126,126.0,
SANTA FE,General Obligado,El Rabón,82049050,,65.0,,,,1.0,,99.0,165,165.0,
SANTA FE,General Obligado,Florencia,82049060,261.0,136.0,,,,1.0,,188.0,586,586.0,
SANTA FE,General Obligado,Guadalupe Norte,82049070,86.0,,,,,,,,86,86.0,
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,,,,,,1.0,,85.0,86,86.0,
SANTA FE,General Obligado,La Isleta,82049090,,,,,,1.0,,,1,1.0,
SANTA FE,General Obligado,La Sarita,82049100,,,,,,,,85.0,85,85.0,
SANTA FE,General Obligado,Las Garzas,82049120,92.0,,,,,,,,92,92.0,
SANTA FE,General Obligado,Las Toscas,82049130,517.0,,,190.0,,1.0,,493.0,"2,25",1201.0,15.82014987510408
SANTA FE,General Obligado,Los Laureles,82049140,,,,,20.0,,,,20,20.0,
SANTA FE,General Obligado,Malabrigo,82049150,653.0,924.0,,,160.0,,,91.0,"1,83",1828.0,
SANTA FE,General Obligado,Paraje San Manuel,82049160,,,,,,1.0,,,1,1.0,
SANTA FE,General Obligado,Reconquista,82049180,,,1.0,,800.0,2.0,,,"26,76",803.0,
SANTA FE,General Obligado,San Antonio de Obligado,82049190,121.0,132.0,,,,6.0,,5.0,264,264.0,
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,95.0,115.0,,,,,,3.0,213,213.0,
SANTA FE,General Obligado,Villa Ana,82049210,,,,,,1.0,,,1,1.0,
SANTA FE,General Obligado,Villa Guillermina,82049220,167.0,173.0,,,,1.0,,89.0,430,430.0,
SANTA FE,General Obligado,Villa Ocampo,82049230,,,,16.0,29.0,1.0,,,"3,67",46.0,34.78260869565217
SANTA FE,General Obligado,Lanteri,82049110,,,,,,,,300.0,300,300.0,
SANTA FE,General Obligado,Arroyo Ceibal,82049010,,,,,,,,108.0,108,108.0,
SANTA FE,Iriondo,Barrio Cicarelli,82056010,,,,,,,,9.0,9,9.0,
SANTA FE,Iriondo,Bustinza,82056020,287.0,,,6.0,,,,90.0,383,383.0,1.5665796344647518
SANTA FE,Iriondo,Cañada de Gómez,82056030,,,,329.0,,,,411.0,"9,18",740.0,44.45945945945946
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,489.0,17.0,,,,,,,506,506.0,
SANTA FE,Iriondo,Classon,82056050,,,,138.0,,,,21.0,159,159.0,86.79245283018868
SANTA FE,Iriondo,Colonia Médici,82056060,,,,,,,,12.0,12,12.0,
SANTA FE,Iriondo,Correa,82056070,109.0,,,572.0,1.0,,,23.0,"1,77",705.0,81.13475177304964
SANTA FE,Iriondo,Larguía,82056080,,,,,,,,7.0,7,7.0,
SANTA FE,Iriondo,Lucio V. López,82056090,,5.0,,,,,,31.0,36,36.0,
SANTA FE,Iriondo,Oliveros,82056100,2.0,,,,,1.0,,,"3,36",3.0,
SANTA FE,Iriondo,Pueblo Andino,82056110,,756.0,,,,,,414.0,"1,17",1170.0,
SANTA FE,Iriondo,Salto Grande,82056120,493.0,,,,,,,89.0,582,582.0,
SANTA FE,Iriondo,Serodino,82056130,215.0,,,12.0,,,,113.0,340,340.0,3.5294117647058822
SANTA FE,Iriondo,Totoras,82056140,501.0,,,920.0,,,,131.0,"1,55",1552.0,59.27835051546392
SANTA FE,Iriondo,Villa Eloísa,82056150,563.0,,,457.0,,,,81.0,"1,1",1101.0,41.507720254314265
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,,,,,,,,37.0,37,37.0,
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,92.0,,,,,2.0,,26.0,120,120.0,
SANTA FE,La Capital,Angel Gallardo,82063010,,,,,,,,27.0,27,27.0,
SANTA FE,La Capital,Arroyo Aguiar,82063020,101.0,,,,,2.0,,38.0,141,141.0,
SANTA FE,La Capital,Arroyo Leyes,82063030,,,,88.0,,,,106.0,"1,31",194.0,45.36082474226804
SANTA FE,La Capital,Cabal,82063040,,,,,,,,13.0,13,13.0,
SANTA FE,La Capital,Candioti,82063060,,,,251.0,,,,1.0,252,252.0,99.60317460317461
SANTA FE,La Capital,Emilia,82063070,101.0,,,153.0,,,,1.0,255,255.0,60.0
SANTA FE,La Capital,Laguna Paiva,82063080,,,,,,,,76.0,"1,9",76.0,
SANTA FE,La Capital,Llambi Campbell,82063090,187.0,,,,73.0,,,186.0,446,446.0,
SANTA FE,La Capital,Monte Vera,82063100,261.0,,,,,3.0,,,264,264.0,
SANTA FE,La Capital,Nelson,82063110,387.0,,,1.0,3.0,,,69.0,460,460.0,0.21739130434782608
SANTA FE,La Capital,Recreo,82063140,,32.0,,,,,,275.0,"1,34",307.0,
SANTA FE,La Capital,San José del Rincón,82063160,,,,504.0,,1.0,,,"4,37",505.0,99.8019801980198
SANTA FE,La Capital,Santa Fe,82063170,,,32.0,,,9.0,,115.0,"128,23",156.0,
SANTA FE,La Capital,Santo Tomé,82063180,13.0,13.0,,428.0,11.0,,,469.0,934,934.0,45.82441113490364
SANTA FE,La Capital,Sauce Viejo,82063190,964.0,,,170.0,,,,77.0,"1,21",1211.0,14.037985136251033
SANTA FE,Las Colonias,Cavour,82070010,,,,,,,,3.0,3,3.0,
SANTA FE,Las Colonias,Cululú,82070020,,,,,,,,24.0,24,24.0,
SANTA FE,Las Colonias,Elisa,82070030,,,,235.0,,,,,235,235.0,100.0
SANTA FE,Las Colonias,Empalme San Carlos,82070040,,,,,,,,13.0,13,13.0,
SANTA FE,Las Colonias,Esperanza,82070050,,,,26.0,,5.0,,420.0,"10,44",451.0,5.764966740576496
SANTA FE,Las Colonias,Felicia,82070060,,,,,,,,443.0,443,443.0,
SANTA FE,Las Colonias,Franck,82070070,165.0,,,162.0,,,,101.0,428,428.0,37.850467289719624
SANTA FE,Las Colonias,Grutly,82070080,93.0,,,,,,,21.0,114,114.0,
SANTA FE,Las Colonias,Hipatia,82070090,,,,,,,,53.0,53,53.0,
SANTA FE,Las Colonias,Humboldt,82070100,273.0,,,24.0,2.0,,,195.0,494,494.0,4.8582995951417
SANTA FE,Las Colonias,La Pelada,82070120,,,,80.0,,,,96.0,176,176.0,45.45454545454545
SANTA FE,Las Colonias,Las Tunas,82070130,3.0,,,108.0,,1.0,,,112,112.0,96.42857142857143
SANTA FE,Las Colonias,María Luisa,82070140,,,,,,,,167.0,167,167.0,
SANTA FE,Las Colonias,Matilde,82070150,87.0,,,,,,,68.0,155,155.0,
SANTA FE,Las Colonias,Nuevo Torino,82070160,78.0,,,,72.0,,,5.0,155,155.0,
SANTA FE,Las Colonias,OTROS,Sin Datos,,,,,,,,16.0,16,16.0,
SANTA FE,Las Colonias,Pilar,82070170,112.0,,,10.0,,,,2.0,124,124.0,8.064516129032258
SANTA FE,Las Colonias,Progreso,82070190,,,,,,,,621.0,621,621.0,
SANTA FE,Las Colonias,Providencia,82070200,,,,,,,,135.0,135,135.0,
SANTA FE,Las Colonias,Sa Pereyra,82070210,54.0,,,,,,,3.0,57,57.0,
SANTA FE,Las Colonias,San Agustín,82070220,,,,,,,,83.0,83,83.0,
SANTA FE,Las Colonias,San Carlos Centro,82070230,386.0,4.0,,2.0,,,,34.0,"4,42",426.0,0.4694835680751174
SANTA FE,Las Colonias,San Carlos Norte,82070240,,228.0,,,,,,152.0,380,380.0,
SANTA FE,Las Colonias,San Carlos Sud,82070250,30.0,676.0,,,,,,9.0,715,715.0,
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,,,,119.0,,,,,119,119.0,100.0
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,191.0,,,,,,,261.0,"2,07",452.0,
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,,668.0,,,,,,,668,668.0,
SANTA FE,Las Colonias,Santo Domingo,82070300,,,,,,,,255.0,255,255.0,
SANTA FE,Las Colonias,SARMIENTO,82070310,135.0,,,,130.0,,,171.0,436,436.0,
SANTA FE,OTROS,OTROS,Sin Datos,,,,,,,,,"2,58",0.0,
SANTA FE,Rosario,Acebal,82084010,185.0,,,36.0,61.0,,,140.0,"1,84",422.0,8.530805687203792
SANTA FE,Rosario,Álvarez,82084030,47.0,,,2.0,134.0,,,,"1,58",183.0,1.092896174863388
SANTA FE,Rosario,Alvear,82084040,,,,253.0,,,,16.0,"5,24",269.0,94.05204460966543
SANTA FE,Rosario,Arminda,82084060,,86.0,,,40.0,,,,126,126.0,
SANTA FE,Rosario,Arroyo Seco,82084070,,,,2.0,,,,11.0,"5,4",13.0,15.384615384615385
SANTA FE,Rosario,Carmen del Sauce,82084080,,3.0,,180.0,,,,22.0,205,205.0,87.8048780487805
SANTA FE,Rosario,Coronel Bogado,82084090,415.0,,,178.0,,,,,593,593.0,30.016863406408095
SANTA FE,Rosario,Cuatro Esquinas,82084110,,,,48.0,,,,,48,48.0,100.0
SANTA FE,Rosario,El Caramelo,82084120,71.0,,,497.0,,,,,568,568.0,87.5
SANTA FE,Rosario,Fighiera,82084130,342.0,,,,,,,258.0,600,600.0,
SANTA FE,Rosario,Funes,82084140,,,1.0,,,1.0,,100.0,"13,02",102.0,
SANTA FE,Rosario,General Lagos,82084150,400.0,,,1.0,1.0,1.0,,140.0,543,543.0,0.1841620626151013
SANTA FE,Rosario,Granadero Baigorria,82084160,,,,8.0,2.0,,,676.0,"4,79",686.0,1.1661807580174928
SANTA FE,Rosario,Ibarlucea,82084170,,692.0,,728.0,,,,415.0,"1,83",1835.0,39.67302452316076
SANTA FE,Rosario,Pérez,82084210,,,,114.0,,10.0,,6.0,"3,02",130.0,87.6923076923077
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,,181.0,,1.0,55.0,,,,237,237.0,0.42194092827004215
SANTA FE,Rosario,Pueblo Esther,82084230,241.0,,,611.0,,1.0,,,853,853.0,71.6295427901524
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,,118.0,,,54.0,,,,172,172.0,
SANTA FE,Rosario,Pueblo Uranga,82084250,29.0,,,162.0,,,,52.0,243,243.0,66.66666666666666
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,,,,,25.0,,,,25,25.0,
SANTA FE,Rosario,Rosario,82084270,,,74.0,,218.0,1.0,,,"330,32",293.0,
SANTA FE,Rosario,Soldini,82084280,116.0,780.0,,,86.0,,,,982,982.0,
SANTA FE,Rosario,Villa Amelia,82084290,172.0,109.0,,2.0,,,,2.0,285,285.0,0.7017543859649122
SANTA FE,Rosario,Villa del Plata,82084300,,,,231.0,101.0,,,,332,332.0,69.57831325301204
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,,17.0,,,,,,35.0,"13,33",52.0,
SANTA FE,Rosario,Zavalla,82084320,710.0,932.0,,,,,,95.0,"1,74",1737.0,
SANTA FE,Rosario,Albarellos,82084020,,,,,,,,20.0,20,20.0,
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,,318.0,,,,,,,318,318.0,
SANTA FE,Rosario,Kilómetro 101,82084180,,,,,,2.0,,1.0,3,3.0,
SANTA FE,Rosario,Arbilla,82084050,30.0,,,,,,,,30,30.0,
SANTA FE,Rosario,Monte Flores,82084200,8.0,,,,,,,,8,8.0,
SANTA FE,San Cristóbal,Aguará Grande,82091010,,,,,,1.0,,2.0,3,3.0,
SANTA FE,San Cristóbal,Ambrosetti,82091020,,,,,,1.0,,84.0,85,85.0,
SANTA FE,San Cristóbal,Arrufo,82091030,155.0,166.0,,116.0,,,,,437,437.0,26.54462242562929
SANTA FE,San Cristóbal,Balneario La Verde,82091040,,,,,,1.0,,,1,1.0,
SANTA FE,San Cristóbal,Capivara,82091050,,,,,,1.0,,,1,1.0,
SANTA FE,San Cristóbal,Ceres,82091060,,,,,,,,541.0,"3,54",541.0,
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56.0,,,136.0,720.0,,,3.0,915,915.0,14.863387978142075
SANTA FE,San Cristóbal,Hersilia,82091120,,199.0,,,,,,370.0,569,569.0,
SANTA FE,San Cristóbal,Huanqueros,82091130,,,,,,,,34.0,34,34.0,
SANTA FE,San Cristóbal,La Cabral,82091140,,,,,1.0,1.0,,2.0,4,4.0,
SANTA FE,San Cristóbal,La Rubia,82091150,,31.0,,,,,,12.0,43,43.0,
SANTA FE,San Cristóbal,Las Palmeras,82091170,,,,,,,,97.0,97,97.0,
SANTA FE,San Cristóbal,Moisés Ville,82091180,,352.0,,207.0,,,,,559,559.0,37.0304114490161
SANTA FE,San Cristóbal,Monigotes,82091190,,,,45.0,,,,12.0,57,57.0,78.94736842105263
SANTA FE,San Cristóbal,Ñanducita,82091200,,,,,,,,46.0,46,46.0,
SANTA FE,San Cristóbal,OTROS,Sin Datos,,,,,,,,6.0,6,6.0,
SANTA FE,San Cristóbal,Palacios,82091210,2.0,,,31.0,,,,38.0,71,71.0,43.66197183098591
SANTA FE,San Cristóbal,San Cristóbal,82091220,847.0,,,597.0,,1.0,,595.0,"3,28",2040.0,29.264705882352942
SANTA FE,San Cristóbal,San Guillermo,82091230,990.0,,,47.0,,,,195.0,"2,73",1232.0,3.8149350649350646
SANTA FE,San Cristóbal,Santurce,82091240,,,,,,,,45.0,45,45.0,
SANTA FE,San Cristóbal,Soledad,82091250,,,,,,,,170.0,170,170.0,
SANTA FE,San Cristóbal,Suardi,82091260,,,,,,,,,"1,56",0.0,
SANTA FE,San Cristóbal,Villa Saralegui,82091270,,,,,3.0,,,48.0,51,51.0,
SANTA FE,San Cristóbal,Curupaity,82091110,,,,,,,,15.0,15,15.0,
SANTA FE,San Cristóbal,Colonia Ana,82091070,,,,,,,,6.0,6,6.0,
SANTA FE,San Cristóbal,Colonia Rosa,82091090,,,,,,,,12.0,12,12.0,
SANTA FE,San Javier,Alejandra,82098010,,,,,,1.0,,453.0,454,454.0,
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,,,,,,,,34.0,34,34.0,
SANTA FE,San Javier,Colonia Durán,82098030,,,,,,1.0,,,1,1.0,
SANTA FE,San Javier,Romang,82098050,,801.0,,2.0,195.0,,,369.0,"1,37",1367.0,0.1463057790782736
SANTA FE,San Javier,San Javier,82098060,,826.0,,96.0,,,,194.0,"1,12",1116.0,8.60215053763441
SANTA FE,San Javier,La Brava,82098040,,,,,,,,20.0,20,20.0,
SANTA FE,San Jerónimo,Arocena,82105010,,184.0,,,400.0,,,,584,584.0,
SANTA FE,San Jerónimo,Barrancas,82105030,474.0,,,,,,,477.0,951,951.0,
SANTA FE,San Jerónimo,Barrio Caima,82105040,,,,,,,,32.0,32,32.0,
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,,,,245.0,,,,,245,245.0,100.0
SANTA FE,San Jerónimo,Centeno,82105080,843.0,,,52.0,5.0,,,,900,900.0,5.777777777777778
SANTA FE,San Jerónimo,Coronda,82105090,603.0,,,,215.0,,,883.0,"4,98",1701.0,
SANTA FE,San Jerónimo,Desvío Arijón,82105100,151.0,,,,,,,54.0,205,205.0,
SANTA FE,San Jerónimo,Díaz,82105110,256.0,,,258.0,,,,,514,514.0,50.19455252918288
SANTA FE,San Jerónimo,Gaboto,82105120,,,,,201.0,,,240.0,441,441.0,
SANTA FE,San Jerónimo,Gálvez,82105130,,,,,,1.0,,20.0,"7,47",21.0,
SANTA FE,San Jerónimo,Gessler,82105140,129.0,,,69.0,,,,63.0,261,261.0,26.436781609195403
SANTA FE,San Jerónimo,Irigoyen,82105150,,94.0,,,,,,313.0,407,407.0,
SANTA FE,San Jerónimo,Larrechea,82105160,,,,,,,,35.0,35,35.0,
SANTA FE,San Jerónimo,Loma Alta,82105170,18.0,,,18.0,,,,,36,36.0,50.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,31.0,383.0,,,,,,,414,414.0,
SANTA FE,San Jerónimo,Maciel,82105190,543.0,782.0,,,136.0,,,1.0,"1,46",1462.0,
SANTA FE,San Jerónimo,Monje,82105200,464.0,,,149.0,,,,,613,613.0,24.306688417618272
SANTA FE,San Jerónimo,San Fabián,82105230,71.0,93.0,,,,,,70.0,234,234.0,
SANTA FE,San Jerónimo,San Genaro,82105240,462.0,,,855.0,,,,49.0,"1,37",1366.0,62.59150805270863
SANTA FE,San Jerónimo,San Genaro Norte,82105250,,1.0,,55.0,,,,,"1,08",56.0,98.21428571428571
SANTA FE,San Jerónimo,San Eugenio,82105220,,,,21.0,,,,,21,21.0,100.0
SANTA FE,San Justo,Angeloni,82112010,,,,,,,,24.0,24,24.0,
SANTA FE,San Justo,Cayastacito,82112020,,,,,,,,54.0,54,54.0,
SANTA FE,San Justo,Esther,82112040,,,,,,,,10.0,10,10.0,
SANTA FE,San Justo,Gobernador Crespo,82112050,150.0,,,,,,,257.0,"1,49",407.0,
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,257.0,327.0,,,,,,31.0,615,615.0,
SANTA FE,San Justo,Marcelino Escalada,82112080,100.0,90.0,,,,,,128.0,318,318.0,
SANTA FE,San Justo,Naré,82112090,,,,,,,,6.0,6,6.0,
SANTA FE,San Justo,OTROS,Sin Datos,,,,,,28.0,,,28,28.0,
SANTA FE,San Justo,Pedro Gómez Cello,82112100,,,,,,,,94.0,94,94.0,
SANTA FE,San Justo,Ramayón,82112110,,,,,,,,144.0,144,144.0,
SANTA FE,San Justo,San Bernardo,82112120,,,,,,,,6.0,6,6.0,
SANTA FE,San Justo,San Justo,82112130,661.0,44.0,,,550.0,,,269.0,"8,06",1524.0,
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,24.0,,,190.0,,,,134.0,348,348.0,54.59770114942529
SANTA FE,San Justo,Videla,82112170,117.0,,,230.0,,,,32.0,379,379.0,60.68601583113457
SANTA FE,San Justo,Colonia Dolores,82112030,,,,,,,,22.0,22,22.0,
SANTA FE,San Justo,La Penca y Caraguatá,82112070,,,,,,,,26.0,26,26.0,
SANTA FE,San Justo,San Martín Norte,82112140,,,,,,,,35.0,35,35.0,
SANTA FE,San Justo,Silva (Est. Abipones),82112150,,,,,,,,25.0,25,25.0,
SANTA FE,San Lorenzo,Aldao,82119010,,460.0,,,,,,,460,460.0,
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,,,1.0,,,,,,"7,08",1.0,
SANTA FE,San Lorenzo,Carcarañá,82119030,935.0,1.0,,,,,,,936,936.0,
SANTA FE,San Lorenzo,Coronel Arnold,82119040,,,,238.0,,,,,238,238.0,100.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,,24.0,,938.0,,,,,"3,19",962.0,97.5051975051975
SANTA FE,San Lorenzo,Fuentes,82119060,80.0,,,769.0,,,,,849,849.0,90.5771495877503
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,,478.0,,,,,,82.0,560,560.0,
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,,,,,215.0,2.0,,13.0,"2,83",230.0,
SANTA FE,San Lorenzo,Pujato,82119090,819.0,,,,,,,103.0,922,922.0,
SANTA FE,San Lorenzo,Ricardone,82119100,388.0,,,12.0,,1.0,,22.0,"1,43",423.0,2.8368794326241136
SANTA FE,San Lorenzo,Roldán,82119110,,,,,2.0,,,131.0,"7,21",133.0,
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,161.0,939.0,,2.0,,,,,"1,1",1102.0,0.18148820326678766
SANTA FE,San Lorenzo,San Lorenzo,82119130,,,,930.0,,,,53.0,"8,47",983.0,94.60834181078332
SANTA FE,San Lorenzo,Timbúes,82119140,218.0,,,,134.0,1.0,,78.0,"1,64",431.0,
SANTA FE,San Lorenzo,Villa Elvira,82119150,,,,,,,,30.0,30,30.0,
SANTA FE,San Lorenzo,Villa Mugueta,82119160,,1.0,,,,1.0,,,2,2.0,
SANTA FE,San Martín,Carlos Pellegrini,82126020,408.0,,,,,,,,408,408.0,
SANTA FE,San Martín,Casas,82126030,,59.0,,,,,,,59,59.0,
SANTA FE,San Martín,Castelar,82126040,,,,,,,,1.0,1,1.0,
SANTA FE,San Martín,Colonia Belgrano,82126050,,93.0,,,250.0,,,,343,343.0,
SANTA FE,San Martín,El Trébol,82126070,880.0,,,320.0,,,,79.0,"4,01",1279.0,25.01954652071931
SANTA FE,San Martín,Landeta,82126080,200.0,193.0,,,,,,,393,393.0,
SANTA FE,San Martín,Las Bandurrias,82126090,,26.0,,,,,,,26,26.0,
SANTA FE,San Martín,Las Petacas,82126100,,,,,,,,,- 0,0.0,
SANTA FE,San Martín,Los Cardos,82126110,88.0,240.0,,,,1.0,,,329,329.0,
SANTA FE,San Martín,María Susana,82126120,483.0,,,634.0,2.0,,,40.0,"1,16",1159.0,54.702329594477995
SANTA FE,San Martín,Piamonte,82126130,,,,,,,,,"1,21",0.0,
SANTA FE,San Martín,San Jorge,82126140,,980.0,,,,1.0,,183.0,"4,88",1164.0,
SANTA FE,San Martín,San Martín de las Escobas,82126150,853.0,744.0,,,,,,98.0,"1,7",1695.0,
SANTA FE,San Martín,Sastre,82126160,423.0,,,474.0,,,,145.0,"1,04",1042.0,45.489443378119006
SANTA FE,Vera,Calchaquí,82133010,460.0,,,,,1.0,,230.0,"1,74",691.0,
SANTA FE,Vera,Cañada Ombú,82133020,,,,,,1.0,,34.0,35,35.0,
SANTA FE,Vera,Colmena,82133030,,,,,,1.0,,,1,1.0,
SANTA FE,Vera,Fortín Olmos,82133040,,,,,,2.0,,337.0,339,339.0,
SANTA FE,Vera,Garabato,82133050,,,,,,,,104.0,104,104.0,
SANTA FE,Vera,Intiyaco,82133070,,,,,,2.0,,97.0,99,99.0,
SANTA FE,Vera,La Gallareta,82133090,,,,,,,,373.0,373,373.0,
SANTA FE,Vera,Margarita,82133110,,740.0,,,,2.0,,106.0,848,848.0,
SANTA FE,Vera,Paraje 29,82133120,,,,,,1.0,,34.0,35,35.0,
SANTA FE,Vera,Pozo de los Indios,82133130,,,,,,2.0,,23.0,25,25.0,
SANTA FE,Vera,Toba,82133160,,,,,,1.0,,52.0,53,53.0,
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,,,,,2.0,,,801.0,"3,87",803.0,
SANTA FE,Vera,Los Amores,82133100,,,,,,,,122.0,122,122.0,
SANTA FE,Vera,Pueblo Santa Lucía,82133140,,,,,,,,30.0,30,30.0,
SANTA FE,Vera,Golondrina,82133060,,,,,,,,70.0,70,70.0,
SANTA FE,Vera,Kilómetro 115,82133080,,,,,,,,3.0,3,3.0,
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,,,,,,,,210.0,210,210.0,
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,12.0,,,,,1.0,,,13,13.0,
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,,229.0,,,,3.0,,2.0,234,234.0,
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,,,,5.0,11.0,4.0,,35.0,55,55.0,9.090909090909092
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,,,,,,1.0,,,1,1.0,
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1.0,,,1.0,,,,,2,2.0,50.0
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,,,,203.0,,4.0,,,207,207.0,98.06763285024155
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,,,,11.0,57.0,,,5.0,73,73.0,15.068493150684931
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1.0,,,1.0,,1.0,,,3,3.0,33.33333333333333
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,,,,2.0,,1.0,,29.0,32,32.0,6.25
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1.0,,,1.0,,2.0,,45.0,49,49.0,2.0408163265306123
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,73.0,10.0,,,,2.0,,5.0,90,90.0,
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,,3.0,,,100.0,1.0,,,104,104.0,
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,,3.0,,,,1.0,,79.0,83,83.0,
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,,2.0,,,,1.0,,,3,3.0,
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,,2.0,,,,,,,2,2.0,
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,,,,,,1.0,,1.0,2,2.0,
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,,,,3.0,5.0,1.0,,417.0,426,426.0,0.7042253521126761
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27.0,48.0,,,,4.0,,367.0,"1,71",446.0,
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,,,,,,1.0,,45.0,46,46.0,
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,,,,,,1.0,,,1,1.0,
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1.0,,,,,,,,1,1.0,
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,,,,1.0,,,,,1,1.0,100.0
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,,429.0,,3.0,,3.0,,69.0,504,504.0,0.5952380952380952
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,,,,,,1.0,,97.0,98,98.0,
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,,,,,,1.0,,111.0,112,112.0,
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,5.0,4.0,,,,1.0,,13.0,23,23.0,
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,,,,,,1.0,,3.0,4,4.0,
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,,,,,,1.0,,96.0,97,97.0,
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,,,,,250.0,,,4.0,254,254.0,
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1.0,,,,,,,4.0,5,5.0,
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,,,2.0,,1.0,5.0,,,"94,91",8.0,
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,,,,2.0,,,,3.0,5,5.0,40.0
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,,,,,,,,38.0,38,38.0,
SANTIAGO DEL ESTERO,Capital,Maco,86049050,,,,,,,,78.0,78,78.0,
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,,,,,,1.0,,43.0,44,44.0,
SANTIAGO DEL ESTERO,Capital,Morales,86049070,,,,,,,,3.0,3,3.0,
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,,,,,,,,4.0,4,4.0,
SANTIAGO DEL ESTERO,Capital,Puesto de San Antonio,86049080,,,,,,1.0,,,1,1.0,
SANTIAGO DEL ESTERO,Choya,Choya,86063020,53.0,,,3.0,,3.0,,,59,59.0,5.084745762711865
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,478.0,,,,,,,,478,478.0,
SANTIAGO DEL ESTERO,Choya,Frías,86063040,,58.0,,,,2.0,,782.0,"5,21",842.0,
